Google_Checkout_Id__c,
HasOptedOutOfEmail,true
Have_Rep_Contact_Me_about_Google_Apps__c,false
Hot_Lead_Timestamp__c,
Hot_Lead__c,false
ISR_Round_Robin_ID__c,3.0
I_am_interested_in__c,
I_am_interested_in_selling_Office_365__c,false
I_would_like_to__c,
Id,00Q32000018BxT2EAK
Inbound_Lead_Priority__c,0.0
Industry,
InitialPlanId__c,
Initial_Services__c,0.0
Integrate_Campaign_ID_Number__c,
Integrate_Seller_ID_Number__c,
Interest_Rating__c,High
Interest_Score_Numeric__c,70.0
Interest_in_Backup__c,
Invoiced__c,false
IsConverted,false
IsDeleted,false
IsUnreadByOwner,false
Is_This_a_Budgeted_Opportunity__c,
JIRA_Interest__c,false
Jigsaw,
JigsawContactId,
Job_Role__c,Other C-Level
LastActivityDate,2015-03-23
LastModifiedById,00532000004owZtAAI
LastModifiedDate,2015-07-02T13:15:16.000+0000
LastName,Ma
LastReferencedDate,
LastViewedDate,
Latitude,
LeadSource,Direct
Lead_Gate__c,
Lead_Number__c,83732
Lead_Rating__c,B
LeanData__Has_Matched__c,
LeanData__Marketing_Sys_Created_Date__c,
LeanData__Matched_Account_Annual_Revenue__c,
LeanData__Matched_Account_Billing_Country__c,
LeanData__Matched_Account_Billing_Postal_Code__c,
LeanData__Matched_Account_Billing_State__c,
LeanData__Matched_Account_Custom_Field_1__c,
LeanData__Matched_Account_Employees__c,
LeanData__Matched_Account_Industry__c,
LeanData__Matched_Account_Name__c,
LeanData__Matched_Account_Type__c,
LeanData__Matched_Account_Website__c,
LeanData__Matched_Account__c,
LeanData__Matched_Lead__c,
LeanData__Reporting_Matched_Account__c,
LeanData__Reporting_Timestamp__c,
LeanData__Router_Status__c,
LeanData__Routing_Action__c,
LeanData__Routing_Status__c,
LeanData__Salesforce_Id__c,00Q32000018BxT2EAK
LeanData__Search_Index__c,00Q32000018BxT2EAK w:theasi.co
LeanData__Search__c,
LeanData__Tag__c,
Legacy__c,false
List_Industry__c,
Longitude,
MQL_Disqual_Reason__c,
MQL_Monthstamp__c,March 2015
MQL_Takeback_Date__c,
MQL_Timestamp__c,2015-03-22
MQL_Working_Date__c,
MQL_Working_SLA_Color_Status__c,
MQL_Working_SLA_Status__c,
MQL_Working_Takeback_Date__c,
MQL__c,false
Manual_MQL_Date__c,
Manual_MQL_Other_Reason__c,
Manual_MQL_Reason__c,
Manual_MQL__c,false
Manually_Fixed__c,false
MasterRecordId,
Migrator_Use_Date__c,
MobilePhone,
Most_Recent_Engagement_Asset__c,
Most_Recent_Engagement_Type__c,
Most_Recent_Lead_Source__c,Direct
NPS_Segment__c,11.0
Name,Angie Ma
Name__c,Angie Ma
NetSuite_Interest__c,false
New_Subscription__c,false
Notes_on_Box__c,
Notes_on_Office_365__c,
NumberOfEmployees,
Number_of_Migrations__c,
Number_of_Office_365_Users__c,
Number_of_Salesforce_Licenses__c,
Number_of_Salesforce_Users__c,
Number_of_Users_on_Google_Apps_Domain__c,
Number_of_Users_on_Prospect_Company_GAPP__c,
Office_365_Active_Directory_Address__c,
Office_365_Active_Directory_Name__c,
Office_365_Enabled_Plans__c,
Office_365_Interest__c,false
Office_365_Interested_in_Question__c,
Office_365_Other_Emails__c,
Office_365_Other_Telephone_Numbers__c,
Office_365_Sign_Up_Date__c,
OwnerId,00560000002va0TAAQ
PaidDate__c,
Paid__c,false
Parsed_Original_Referrer_Workflow__c,
Parsed_Referrer__c,Direct
Partner_BusinessType__c,
Partner_Comments__c,
Partner_CustomerSize__c,
Partner_Customers__c,
Partner_Driven_Trial__c,false
Partner_GoogleReseller__c,false
Partner_ISV__c,
Partner__c,
Partner_interested_selling_GAPPS__c,false
Partner_interested_selling_SFDC__c,false
Percent_of_Domain_Being_Backed_Up__c,0.0
Phone,+447979853122
PhotoUrl,/services/images/photo/00Q32000018BxT2EAK
Plan_Updated__c,
Plan__c,Unknown
PostalCode,
PromoCode__c,
Prospect_Create_Date__c,2015-03-16T19:13:39.000+0000
Prospecting_Service__c,
Purchased_Data_List_Type__c,
Purchased_Data_Salesforce__c,
Purchased_Data_Source__c,
Qualification_Rating__c,Medium
RR_Assignment_Notification__c,true
Rating,
Recycled_Reason__c,
Referrer__c,"<a href=""http://www.thegooru.com/5-things-google-apps-admin-employee-leaves-company/"" target=""_blank"">http://www.thegooru.com/5-things-google-apps-admin-employee-leaves-company/</a>"
Referring_URL__c,
Relationship_to_Datto__c,
Rescue_Use_Date__c,
Reseller_Company_Name__c,
Reseller_Email__c,
Reseller_Name__c,
Reseller_Product_Interest__c,
Reseller__c,false
Role__c,Unknown
Round_Robin_ID__c,3.0
SFDC_Backup_Last_Updated_by_BASS__c,
SFDC_Churn_Date__c,
SFDC_Churn__c,false
SFDC_ID2__c,00Q32000018BxT2
SFDC_Messages_that_Resonate__c,
SFDC_Paid_Start_Date__c,
SFDC_Paid__c,false
SFDC_Plan_Id__c,
SFDC_Reseller_ID__c,
SFDC_Total_Storage__c,
SFDC_Trial_End_Date__c,
SFDC_Trial_Start_Date__c,
Salesforce_Snapshot_User__c,false
Salesforce_backup_interest__c,false
Salesforce_edition__c,
Salutation,
Send_CPL_Feedback_to_Marketing__c,false
ServiceNow__c,false
Snapshot_Account_Create_Time__c,
Snapshot_Generated_Lead__c,No
Snapshot_User__c,false
Snapshot_Users__c,
Snapshot_for_Google_Apps_Use_Date__c,2015-03-26T23:37:25.000+0000
Snapshot_for_Salesforce_Use_Date__c,
State,
Status,Disqualified
Street,
Subdomain_Information__c,
SubmitterIP__c,
Subscription_Cancelled__c,false
SystemModstamp,2015-07-02T13:15:16.000+0000
TVerified__c,
Title,Other C-Level
Total_Users__c,
Trial_Expires__c,
Trial_Promo_Deadline__c,
Trial_Started__c,
Trial_Value__c,0.0
UnbouncePageID__c,
UnbouncePageVariant__c,
UnbounceSubmissionDate__c,
UnbounceSubmissionTime__c,
Universal_Lead_Source__c,Direct
User_IP__c,
Using_Box__c,false
Using_Office_365__c,false
Verbally_Paid__c,false
WS_Universal_Lead_Source__c,Direct
Website,theasi.co
What_Are_The_Next_Steps__c,
What_SaaS_Applications_is_Company_Using__c,
What_Year_Did_You_Become_a_SFDC_Customer__c,
Workday_Interest__c,false
Working_with_a_Backupify_Sales_Rep__c,
ZenDesk_Interest__c,false
ZoomInfo_Last_Updated__c,
Zuora_Account_Id__c,
Zuora_ID__c,
Zuora_Subscription_Id__c,
email_domain__c,theasi.co
mkto2__Acquisition_Date__c,2015-03-16T19:13:54.000+0000
mkto2__Acquisition_Program_Id__c,1456.0
mkto2__Acquisition_Program__c,How to Delete a User in Google Apps (T2)
mkto2__Inferred_City__c,London
mkto2__Inferred_Company__c,Sohonet Limited
mkto2__Inferred_Country__c,United Kingdom
mkto2__Inferred_Metropolitan_Area__c,
mkto2__Inferred_Phone_Area_Code__c,
mkto2__Inferred_Postal_Code__c,
mkto2__Inferred_State_Region__c,"London, City of"
mkto2__Lead_Score__c,
mkto2__Original_Referrer__c,http://www.thegooru.com/5-things-google-apps-admin-employee-leaves-company/
mkto2__Original_Search_Engine__c,
mkto2__Original_Search_Phrase__c,
mkto2__Original_Source_Info__c,URL: /2014/01/22/the-11-steps-to-take-before-you-delete-a-user-from-a-google-apps-domain/
mkto2__Original_Source_Type__c,Web page visit
mkto_si__HideDate__c,
mkto_si__Last_Interesting_Moment_Date__c,2015-03-26T23:37:25.000+0000
mkto_si__Last_Interesting_Moment_Desc__c,Used Snapshot for Google Apps
mkto_si__Last_Interesting_Moment_Source__c,Lead action
mkto_si__Last_Interesting_Moment_Type__c,Milestone
mkto_si__Last_Interesting_Moment__c,"<a href=""/apex/mkto_si__Lead_Full_List?view=IM&amp;id=00Q32000018BxT2"" target=""_blank"">Milestone -- Used Snapshot for Google Apps</a>"
mkto_si__Priority__c,10.0
mkto_si__Relative_Score_Value__c,1.0
mkto_si__Relative_Score__c,"<img src=""https://app.marketo.com/images/icons/star1.png"" alt=""1"" border=""0""/>"
mkto_si__Urgency_Value__c,0.0
mkto_si__Urgency__c,"<img src=""https://app.marketo.com/images/icons/fire0.png"" alt=""0"" border=""0""/>"
mkto_si__View_in_Marketo__c,"<a href=""/apex/mkto_si__Marketo_Lead_Detail?objType=Lead&amp;objId=00Q32000018BxT2"" target=""_blank""><img src=""https://app.marketo.com/images/icons16/marketo16.png"" alt=""View in Marketo"" border=""0""/></a>"
qbdialer__CloseDate__c,
qbdialer__CloseScore__c,
qbdialer__ContactDate__c,
qbdialer__ContactScoreId__c,
qbdialer__ContactScore__c,
qbdialer__Dials__c,0.0
qbdialer__LastCallTime__c,
qbdialer__ResponseTime__c,
qbdialer__TimeZoneSidKey__c,
source__c,
Address,
AnnualRevenue,
City,
CleanedByJob,false
CleanedByUser,false
CompanyDunsNumber,
CompanyName,
ContactStatusDataDotCom,
Country,
CreatedById,00560000002JT5cAAG
CreatedDate,2015-09-04T13:49:45.000+0000
DataDotComId,
Email,
FirstName,
Id,1CL32000001kqTkGAI
Industry,
IsDeleted,false
IsDifferentAnnualRevenue,false
IsDifferentCity,false
IsDifferentCompanyDunsNumber,false
IsDifferentCompanyName,false
IsDifferentCountry,false
IsDifferentCountryCode,false
IsDifferentDandBCompanyDunsNumber,false
IsDifferentEmail,false
IsDifferentFirstName,false
IsDifferentIndustry,false
IsDifferentLastName,false
IsDifferentNumberOfEmployees,false
IsDifferentPhone,false
IsDifferentPostalCode,false
IsDifferentState,false
IsDifferentStateCode,false
IsDifferentStreet,false
IsDifferentTitle,false
IsFlaggedWrongAddress,false
IsFlaggedWrongAnnualRevenue,false
IsFlaggedWrongCompanyDunsNumber,false
IsFlaggedWrongCompanyName,false
IsFlaggedWrongEmail,false
IsFlaggedWrongIndustry,false
IsFlaggedWrongName,false
IsFlaggedWrongNumberOfEmployees,false
IsFlaggedWrongPhone,false
IsFlaggedWrongTitle,false
IsInactive,false
IsReviewedAddress,false
IsReviewedAnnualRevenue,false
IsReviewedCompanyDunsNumber,false
IsReviewedCompanyName,false
IsReviewedDandBCompanyDunsNumber,false
IsReviewedEmail,false
IsReviewedIndustry,false
IsReviewedName,false
IsReviewedNumberOfEmployees,false
IsReviewedPhone,false
IsReviewedTitle,false
LastMatchedDate,2015-09-04T13:49:45.000+0000
LastModifiedById,00560000002JT5cAAG
LastModifiedDate,2015-09-04T13:49:45.000+0000
LastName,
LastStatusChangedById,00560000002JT5cAAG
LastStatusChangedDate,2015-09-04T13:49:45.000+0000
Latitude,
LeadId,00Q3200001CWXxrEAH
Longitude,
Name,00Q3200001CWXxr
NumberOfEmployees,
Phone,
PostalCode,
State,
Street,
SystemModstamp,2015-09-04T13:49:45.000+0000
Title,
Body,F/U 4/1
CommentCount,0
ContentDescription,
ContentFileName,
ContentSize,0
ContentType,
CreatedById,005600000048SUaAAM
CreatedDate,2015-03-26T12:52:08.000+0000
Id,0D53200002bsz2ECAQ
InsertedById,005600000048SUaAAM
IsDeleted,false
LastModifiedDate,2015-03-26T12:52:08.000+0000
LikeCount,0
LinkUrl,
ParentId,00Q60000018XcysEAC
RelatedRecordId,
SystemModstamp,2015-03-26T12:52:08.000+0000
Title,
Type,TextPost
CreatedById,00560000001OehYAAS
CreatedDate,2015-11-19T16:10:14.000+0000
Id,a2K320000003i3zEAA
IsDeleted,false
LastModifiedById,00560000001OehYAAS
LastModifiedDate,2015-11-19T16:10:14.000+0000
LeanData__Account_Routing_Logic_Key__c,
LeanData__Account__c,0016000000kRRtZAAW
LeanData__Contact__c,
LeanData__Convert_Lead__c,
LeanData__Is_Match_Relevant_Update__c,
LeanData__Is_Processed__c,0.0
LeanData__Is_Update__c,
LeanData__L2A_Routing_Status__c,
LeanData__Lead__c,
LeanData__Object_Type__c,Account
LeanData__Pending_Action__c,Update
LeanData__Update_Status__c,insert
LeanData__Updated_Fields__c,
Name,a2K320000003i3z
OwnerId,00560000001OehYAAS
SystemModstamp,2015-11-19T16:10:14.000+0000
CreatedById,00532000004owfSAAQ
CreatedDate,2015-11-20T05:19:04.000+0000
Id,a373200000057KpAAI
IsDeleted,false
LastModifiedById,00532000004owfSAAQ
LastModifiedDate,2015-11-20T05:19:04.000+0000
Name,a373200000057Kp
OwnerId,00532000004owfSAAQ
SystemModstamp,2015-11-20T05:19:04.000+0000
CreatedById,00532000004owfSAAQ
CreatedDate,2015-07-02T16:43:53.000+0000
Id,a2U32000000vGLzEAM
IsDeleted,false
LastModifiedById,00532000004owfSAAQ
LastModifiedDate,2015-11-21T18:19:01.000+0000
LeanData__Node_Name__c,start
LeanData__Node_Routing_Info__c,"{""node name"":""start"",""start"":""[primary] check lead source is okay""}"
LeanData__Unique_Node_Name__c,start
Name,a2U32000000vGLz
OwnerId,00532000004owfSAAQ
SystemModstamp,2015-11-21T18:19:01.000+0000
CreatedById,00532000004owfSAAQ
CreatedDate,2015-09-06T06:12:04.000+0000
Id,a2f320000000rpnAAA
IsDeleted,false
LastModifiedById,00532000004owfSAAQ
LastModifiedDate,2015-09-06T06:12:06.000+0000
LeanData__Created_Order__c,9209.0
LeanData__Job_Id__c,
LeanData__Lead_Id__c,00Q6000000bFzK7EAK
LeanData__Lead__c,
LeanData__Matched_Type__c,Not Routed
LeanData__Message__c,"{""timestamps"":{""DML Update"":63,""fuzzymatch"":28,""bulk fuzzy match"":918},""post_owner"":{""name"":""Rob Stevens"",""id"":""00560000001OWmJAAW""},""version"":""1.317"",""update_fields"":[""Country""],""actions"":[],""chosen_record"":{},""NodeProcessInfo"":[{""filter_out_object"":[],""return_message"":""next node"",""node_type"":""not processed filter"",""node_name"":""not processed filter""},{""parameter"":{""chosen field"":""LeadSource"",""value"":[""Reseller Deal Registration""]},""status"":""No Matched"",""active_opp_map"":{""0016000000wKsD9AAK"":[],""0016000000wKs3KAAS"":[]},""return_message"":""no match"",""node_type"":""primary white list"",""node_name"":""[primary] check lead source is okay""},{""parameter"":{},""status"":""Not inserted lead"",""return_message"":""no match"",""node_type"":""inserted lead filter"",""node_name"":""[primary] check inserted lead""},{""parameter"":{""query condition"":""(((Status='MQL' OR Currently_In_a_GAPPS_Trial__c = TRUE OR Currently_in_a_SFDC_Trial__c = TRUE ) AND (Owner.Isactive = false)) OR (OwnerId ='00G320000032z1p'))""},""status"":""Not Matched"",""active_opp_map"":{""0016000000wKsD9AAK"":[],""0016000000wKs3KAAS"":[]},""return_message"":""no match"",""node_type"":""primary filter"",""node_name"":""[primary update] check if eligible for abr update""}],""primaryRoutingAction"":""UpdateLeadTaggingOnly"",""Company"":""theearthschool.org"",""LeadName"":""M. Steinberg"",""settings"":{""converted_status"":null,""create_opportunity"":false,""special_org_logic_key"":null,""round_robin_kill_switch"":false,""tagging_kill_switch"":false,""a2bbr_kill_switch"":false,""abc_kill_switch"":false,""abr_kill_switch"":false},""matched_opportunities"":[""0016000000wKs3KAAS"",""0016000000wKsD9AAK""],""matched_accounts"":[""0016000000wKs3KAAS"",""0016000000wKsD9AAK""],""related_leads"":[],""pre_owner"":{""name"":""Rob Stevens"",""id"":""00560000001OWmJAAW""},""attributes"":{""leadsource"":""Direct"",""Currently_in_a_SFDC_Trial__c"":false,""Currently_In_a_GAPPS_Trial__c"":false,""A2B_Group__c"":null,""Routing_Status__c"":null,""Website"":""theearthschool.org"",""Street"":null,""Status"":""Disqualified"",""State"":null,""PostalCode"":null,""Email"":""michael@theearthschool.org"",""Phone"":""(212) 477-1735"",""OwnerId"":""00560000001OWmJAAW"",""Owner.Name"":""Rob Stevens"",""Owner.IsActive"":false,""Name"":""M. Steinberg"",""LastActivityDate"":""2012-06-30"",""Id"":""00Q6000000bFzK7EAK"",""CreatedDate"":""2011-12-02T15:54:55.000Z"",""Country"":""US"",""Company"":""theearthschool.org"",""City"":null,""Reporting_Matched_Account__c"":null},""ccio_created_time"":""2015-09-06T06:10:21.000Z"",""processed_at"":""2015-09-06T06:12:04.765Z""}"
LeanData__Routing_Action__c,UpdateLeadTaggingOnly
LeanData__Status__c,1.0
LeanData__Type__c,1.0
Name,a2f320000000rpn
OwnerId,00532000004owfSAAQ
SystemModstamp,2015-09-06T06:12:06.000+0000
CreatedById,00532000004owZtAAI
CreatedDate,2015-07-02T13:14:20.000+0000
Id,a2j32000001vqOGAAY
IsDeleted,false
LastModifiedById,00532000004owZtAAI
LastModifiedDate,2015-07-02T13:14:20.000+0000
LeanData__Matching_Tokens__c,t-mobile.de tmobile.com metropcs.com t-mobile.com t-mobile.co.uk
LeanData__Token__c,t-mobile.de
Name,a2j32000001vqOG
OwnerId,00532000004owZtAAI
SystemModstamp,2015-07-02T13:14:20.000+0000
CreatedById,00560000001NQL5AAO
CreatedDate,2012-07-27T19:00:05.000+0000
Id,a0W60000002wu0BEAQ
IsDeleted,false
LastModifiedById,00560000001NQL5AAO
LastModifiedDate,2012-07-27T19:00:05.000+0000
Name,MRR 000001
New_MRR__c,3.0
Number_of_Users_Added__c,1.0
Service_Record__c,a0760000008NxreAAC
SystemModstamp,2012-07-27T19:00:05.000+0000
Body,LeanData matched this lead with Account Museum of Modern Arts(0016000000YdxFZAAZ). Lead owner updated from LeanData Routing Queue (00G320000032z1pEAA) to Mark Eaton (00560000001OehYAAS).
CreatedById,00532000004owfSAAQ
CreatedDate,2015-08-20T18:24:27.000+0000
Id,0023200000NvR4IAAV
IsDeleted,false
IsPrivate,false
LastModifiedById,00532000004owfSAAQ
LastModifiedDate,2015-08-20T18:24:27.000+0000
OwnerId,00532000004owfSAAQ
ParentId,00Q320000192tKGEAY
SystemModstamp,2015-08-20T18:24:27.000+0000
Title,LeanData Router Owner Update
CDR_Enabled__c,false
CreatedById,00532000004k3ddAAA
CreatedDate,2015-06-11T19:58:29.000+0000
Data_Region__c,
Deployment_Status__c,
Hide_App_from_Users__c,false
Id,a2F3200000030zeEAA
Initial_reason_for_purchase__c,
IsDeleted,false
Key_Features_that_Sold_Customer__c,
LastActivityDate,
LastModifiedById,00532000004k3ddAAA
LastModifiedDate,2015-06-11T19:58:29.000+0000
Name,00
Onboarding_Notes__c,
Onboarding__c,
OwnerId,005600000033yy9AAA
SystemModstamp,2015-10-21T05:40:30.000+0000
AccountId,0013200001BDIOPAA5
Activation_Date__c,
Amount,593.6
Approved_Project__c,
Assign_Account_Manager__c,false
Auto_Created__c,false
BDR_Developed__c,
Backupify_Features_Needed_Trial__c,Shared Docs Backup Enabled
Billing_Address__c,"504 Lavaca Street, suite 1160
Austin, TX 78701"
Billing_Cycle__c,Monthly
Budgeted_Amount__c,
Budgeted_Project__c,
Business_Needs__c,
CDR_Enabled__c,false
CampaignId,
CloseDate,2015-09-29
Closed_Lost_Notes__c,
Company_Size_Seats__c,
Connect__c,No attempt
Contract_Expiration_Date__c,
Contract_Type__c,Monthly
CreatedById,00560000004dFNgAAM
CreatedDate,2015-08-20T18:08:08.000+0000
Currently_In_a_Trial__c,false
Currently_Using__c,None
Customer_Success_Involved__c,false
DDD__c,
Data_Region__c,
Days_Since_Close__c,40.0
Deal_Age__c,
Deal_Source__c,
Deal_Terms__c,
Decision_Making_Process__c,
Deployment_Status__c,
Description,Need PIT for this one
Discount__c,50.0
Domain__c,outboundengine.com
Effective_Date__c,2015-09-29
Expected_Value__c,594.0
Feedback_Use_Case__c,
Fiscal,2015 3
FiscalQuarter,3
FiscalYear,2015
ForecastCategory,Closed
ForecastCategoryName,Closed
Functional_Requirements__c,"PIT
ULM
Retention (possibly)"
GAPPS_Backup_Last_Updated_By_BASS__c,
GAPPS_Evaluting__c,
Gross_Amount__c,
HasOpportunityLineItem,false
Hidden_App__c,false
Id,0063200001cxhiGAAQ
In_Trial__c,False
Initial_Training__c,
Initial_reason_for_purchase__c,
Invoiced__c,false
IsClosed,true
IsDeleted,false
IsWon,true
Job_Role__c,
Key_Features_that_Sold_Customer__c,
Key_Functionalities__c,
LastActivityDate,2015-10-16
LastModifiedById,00532000004k3ddAAA
LastModifiedDate,2015-10-16T13:11:14.000+0000
LastReferencedDate,
LastViewedDate,
LeadSource,Prospecting
Lead_Registration_Margin__c,
Main_Point_of_Contact__c,0033200001wOEDlAAO
NPS_Onboarding_Score__c,
Name,"OutboundEngine- GApps - 224 active, 150 archived ENT"
Need__c,Need a backup solution for continuity reasons. They can't do anything if data is lost in SF or GApps and that would cripple them. They are constantly in SF (100 - 200 changes per day) and all their data lives in Google as well (drive and such)
NextStep,
Notes__c,They are in Austin so looking at Spanning since in their back yard.
Number_of_Salesforce_Licenses__c,
Number_of_Salesforce_Users__c,
Number_of_Users_Being_Backed_Up__c,
Number_of_Users_on_Cloud_Application__c,
OPP_ID__c,19728
On_boarding__c,
Onboarding_Experience__c,
Onboarding_and_upcoming_project_notes__c,
Opportunity_Source__c,
Other_Demos__c,
Other_Notes_for_Billing__c,Also see Salesforce backup quote
Other_SaaS_Applications_Being_Used__c,
OwnerId,00560000004dFNgAAM
PO_Process__c,
Partner2__c,
Payment_Method__c,Invoice
Payoff__c,
PlanID__c,
Plan_Non_recurring__c,
Plan__c,Google Apps - Enterprise
Pricebook2Id,01s60000000MtqQAAS
Pricing_Plan_Type__c,Per User
Primary_Competitor__c,Spanning
Probability,100.0
Problem__c,
Product_Feedback__c,
Qualified_Opp__c,false
Qualified_Stage_Timestamp__c,
Quote_Count__c,2.0
Reason_Lost__c,
RecordTypeId,01260000000UFmTAAW
Reseller_Margin__c,
SAL_Timestamp__c,
SFDC_Backup_Last_Updated_by_BASS__c,
SQL_Opp__c,false
SQL__c,
Sal_Opp__c,false
Salesforce_Edition__c,
Seats_Sold_is_less_than_Total_Users__c,False
Secondary_Competitor__c,
Send_to_Finance__c,true
Services_not_backing_up__c,
StageName,Closed Won
Storage_Sold__c,
SyncedQuoteId,
SystemModstamp,2015-10-16T13:11:14.000+0000
Testing_Pick_List_Field__c,
Tools__c,
Trial_End_Date__c,
Trial_Start_Date__c,
Type,New Business
Type_of_Customer__c,Website
Type_of_Sale__c,
Universal_Lead_Source__c,Prospecting
User_Sold__c,374.0
What_does_your_environment_look_like__c,"Environment:

Users: 329 active (100 inactive), 200sfdc

Services: GApps/SFDC -> Drive and Gmail backups

Edition: Basic for Google Apps, Enterprise Salesforce

Storage: SFDC - 77GB of data (large for their size) no files in SFDC
Have internal app integration with SF through APIs so heavy usage there as well."
Zuora_Account_Id__c,
Zuora_Acct_ID__c,
createdByServiceKey__c,
ContactId,0033200001xcMJ3AAM
CreatedById,00532000004k3ddAAA
CreatedDate,2015-08-20T18:01:48.000+0000
Id,00K3200000FcW6GEAV
IsDeleted,false
IsPrimary,true
LastModifiedById,00532000004k3ddAAA
LastModifiedDate,2015-08-20T18:01:48.000+0000
OpportunityId,0063200001k0QNJAA2
Role,Champion
SystemModstamp,2015-08-20T18:01:48.000+0000
Body,Simply a nice to have at this point - fu August to see where things stand.
CommentCount,0
ContentDescription,
ContentFileName,
ContentSize,0
ContentType,
CreatedById,005600000048SUaAAM
CreatedDate,2015-05-28T12:59:24.000+0000
Id,0D53200002jlJOxCAM
InsertedById,005600000048SUaAAM
IsDeleted,false
LastModifiedDate,2015-05-28T12:59:24.000+0000
LikeCount,0
LinkUrl,
ParentId,0063200001iPEXtAAO
RelatedRecordId,
SystemModstamp,2015-05-28T12:59:24.000+0000
Title,
Type,TextPost
Approved_Project__c,
CreatedById,00532000004k3ddAAA
CreatedDate,2015-05-27T15:20:33.000+0000
Description,
Id,00k3200000TjDJdAAN
IsDeleted,false
LastModifiedById,00532000004k3ddAAA
LastModifiedDate,2015-05-28T20:05:14.000+0000
ListPrice,4.0
Name,Big Opportunity Google Apps Enterprise - Monthly
OpportunityId,0063200001jNSfhAAG
PricebookEntryId,01u3200000Cm9zjAAB
Product2Id,01t32000005PViEAAW
ProductCode,GA-ENTM
Quantity,5.0
ServiceDate,
SortOrder,
SystemModstamp,2015-05-28T20:05:14.000+0000
TotalPrice,19.0
UnitPrice,4.0
CreatedById,00560000001PcCHAA0
CreatedDate,2013-04-25T21:18:03.000+0000
Id,00q60000004UtxRAAS
IsDeleted,false
LastModifiedById,00560000001PcCHAA0
LastModifiedDate,2013-04-25T21:18:03.000+0000
Name,Hayley Bakst
OpportunityAccessLevel,All
OpportunityId,0066000000P1uGKAAZ
PhotoUrl,/profilephoto/72960000000Q5hP/T
SystemModstamp,2013-04-25T21:18:03.000+0000
TeamMemberRole,Channel Manager
UserId,00560000001PcCHAA0
Address,"{""city""=>""Boston"", ""country""=>""United States"", ""countryCode""=>nil, ""geocodeAccuracy""=>nil, ""latitude""=>nil, ""longitude""=>nil, ""postalCode""=>""02109"", ""state""=>""MA"", ""stateCode""=>nil, ""street""=>""50 Milk St, Suite 1300""}"
City,Boston
ComplianceBccEmail,
Country,United States
CreatedById,00560000001N7ADAA0
CreatedDate,2010-10-12T20:43:14.000+0000
DefaultAccountAccess,Edit
DefaultCalendarAccess,HideDetailsInsert
DefaultCampaignAccess,All
DefaultCaseAccess,ReadEditTransfer
DefaultContactAccess,ControlledByParent
DefaultLeadAccess,Edit
DefaultLocaleSidKey,en_US
DefaultOpportunityAccess,Read
DefaultPricebookAccess,ReadSelect
Division,
Fax,
FiscalYearStartMonth,1
Id,00D60000000JcKqEAK
InstanceName,NA26
IsSandbox,false
LanguageLocaleKey,en_US
LastModifiedById,00532000004k3ddAAA
LastModifiedDate,2015-09-28T18:48:25.000+0000
Latitude,
Longitude,
MonthlyPageViewsEntitlement,500000
MonthlyPageViewsUsed,0
Name,"Backupify, Inc."
OrganizationType,Enterprise Edition
Phone,(800) 571-4984
PostalCode,02109
PreferencesRequireOpportunityProducts,false
PrimaryContact,
ReceivesAdminInfoEmails,true
ReceivesInfoEmails,true
State,MA
Street,"50 Milk St, Suite 1300"
SystemModstamp,2015-11-11T04:47:02.000+0000
TrialExpirationDate,
UiSkin,Theme3
UsesStartDateAsFiscalYearName,false
WebToCaseDefaultOrigin,
AccountFromId,0016000000kTj1IAAS
AccountToId,0016000000U358CAAR
CreatedById,00560000001NBSLAA4
CreatedDate,2012-08-08T15:51:54.000+0000
Id,00I60000003rtLiEAI
IsDeleted,false
IsPrimary,false
LastModifiedById,00560000001NBSLAA4
LastModifiedDate,2012-08-08T15:51:54.000+0000
OpportunityId,
ReversePartnerId,00I60000003rtLjEAI
Role,Reseller
SystemModstamp,2012-08-08T15:51:54.000+0000
EndDate,2014-12-31
FiscalYearSettingsId,02232000000Gvz3AAC
Id,02632000001AUvRAAW
IsForecastPeriod,false
Number,1
PeriodLabel,
QuarterLabel,
StartDate,2014-01-01
SystemModstamp,2015-10-23T20:31:57.000+0000
Type,Year
CreatedById,00560000002FQNAAA4
CreatedDate,2014-01-17T23:31:45.000+0000
Id,a0z60000001VUh8AAG
IsDeleted,false
LastModifiedById,00560000002FQNAAA4
LastModifiedDate,2014-01-17T23:31:45.000+0000
Name,Enterprise
Price__c,4.0
SetupOwnerId,00D60000000JcKqEAK
SystemModstamp,2014-01-17T23:31:45.000+0000
CreatedById,00560000001N7ADAA0
CreatedDate,2010-10-12T20:43:14.000+0000
Description,Backupify products
Id,01s60000000MtqQAAS
IsActive,true
IsDeleted,false
IsStandard,true
LastModifiedById,00560000001NQL5AAO
LastModifiedDate,2012-02-19T19:36:01.000+0000
LastReferencedDate,
LastViewedDate,
Name,Standard Price Book
SystemModstamp,2012-02-19T19:36:01.000+0000
CreatedById,00532000004k3ddAAA
CreatedDate,2015-09-10T19:25:08.000+0000
Id,01u3200000Aop8sAAB
IsActive,true
IsDeleted,false
LastModifiedById,00532000004k3ddAAA
LastModifiedDate,2015-09-10T19:25:08.000+0000
Name,Google Apps Education Plan - Annual
Pricebook2Id,01s60000000MtqQAAS
Product2Id,01t32000004v1DcAAI
ProductCode,G-EDUAA
SystemModstamp,2015-09-10T19:25:08.000+0000
UnitPrice,24.0
UseStandardPrice,false
